INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status
Засыхает трава, увядает цвет, когда дунет на него <mark>дуновение</mark> Господа: так и народ – трава.	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f67762381366a51b393	d1e98766-f854-45cb-bf15-859243e14b09	0001b30816--61609f67762381366a51b393	aa3fa1505c49a040598dcf58b219bd2e	APPROVED
									
Подойдя, Он поднял ее, взяв ее за руку; и <mark>горячка</mark> тотчас оставила ее, и она стала служить им.	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f69070f961501c91093	5a8f47a9-ae3b-4d13-970d-0a7814e53c81	0001b30816--61609f69070f961501c91093	83cbe561cead52ed1f2fe6330e6c9d99	APPROVED
Беда пойдет за бедою и весть за вестью; и будут просить у пророка видения, и не станет учения у священника и совета у <mark>старцев</mark>.	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f69070f961501c91093	2e8cf2c0-8998-41f8-b93e-acdbda3336a4	0001b30816--61609f69070f961501c91093	83cbe561cead52ed1f2fe6330e6c9d99	APPROVED
и не держась главы, от которой все тело, <mark>составами</mark> и связями будучи соединяемо и скрепляемо, растет возрастом Божиим.	3				https://toloka.yandex.ru/task/28510230/0001b30816--61609f69070f961501c91093	130f0cd1-b870-41a1-bf96-4625cfe4c1d2	0001b30816--61609f69070f961501c91093	83cbe561cead52ed1f2fe6330e6c9d99	APPROVED
потому что Бог производит в вас и хотение и <mark>действие</mark> по Своему благоволению.	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f69070f961501c91093	2fa3b388-f0bd-4f14-b627-3470915d144f	0001b30816--61609f69070f961501c91093	83cbe561cead52ed1f2fe6330e6c9d99	APPROVED
наставник <mark>невежд</mark>, учитель младенцев, имеющий в законе образец ведения и истины:	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f69070f961501c91093	05af9119-b329-4259-8da3-c51dab11db5a	0001b30816--61609f69070f961501c91093	83cbe561cead52ed1f2fe6330e6c9d99	APPROVED
Потом другому сказал: а ты сколько должен? Он отвечал: сто мер пшеницы. И сказал ему: возьми твою <mark>расписку</mark> и напиши: восемьдесят.	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f69070f961501c91093	bfec40d0-6004-4507-afdd-12ac9b5ddcc1	0001b30816--61609f69070f961501c91093	83cbe561cead52ed1f2fe6330e6c9d99	APPROVED
Пусть приносят во всесожжение агнца и хлебное приношение и <mark>елей</mark> каждое утро постоянно.	3				https://toloka.yandex.ru/task/28510230/0001b30816--61609f69070f961501c91093	bb004561-f995-43d4-aeff-cafb17162012	0001b30816--61609f69070f961501c91093	83cbe561cead52ed1f2fe6330e6c9d99	APPROVED
Он сокрушает сильных без <mark>исследования</mark> и поставляет других на их места;	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f69070f961501c91093	e9928edb-98c8-42cb-aba6-ca9b7d61ed7a	0001b30816--61609f69070f961501c91093	83cbe561cead52ed1f2fe6330e6c9d99	APPROVED
если он обручит ее сыну своему, пусть поступит с нею по <mark>праву</mark> дочерей;	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f69070f961501c91093	6659c0b8-b5bb-4900-83b2-88a6eea4940b	0001b30816--61609f69070f961501c91093	83cbe561cead52ed1f2fe6330e6c9d99	APPROVED
Засыхает трава, увядает цвет, когда дунет на него <mark>дуновение</mark> Господа: так и народ – трава.	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f69070f961501c91093	d1e98766-f854-45cb-bf15-859243e14b09	0001b30816--61609f69070f961501c91093	83cbe561cead52ed1f2fe6330e6c9d99	APPROVED
									
Подойдя, Он поднял ее, взяв ее за руку; и <mark>горячка</mark> тотчас оставила ее, и она стала служить им.	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a070f961501c91098	5a8f47a9-ae3b-4d13-970d-0a7814e53c81	0001b30816--61609f6a070f961501c91098	6415fe45808aca9f8c567755a84f4dee	APPROVED
Беда пойдет за бедою и весть за вестью; и будут просить у пророка видения, и не станет учения у священника и совета у <mark>старцев</mark>.	4				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a070f961501c91098	2e8cf2c0-8998-41f8-b93e-acdbda3336a4	0001b30816--61609f6a070f961501c91098	6415fe45808aca9f8c567755a84f4dee	APPROVED
и не держась главы, от которой все тело, <mark>составами</mark> и связями будучи соединяемо и скрепляемо, растет возрастом Божиим.	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a070f961501c91098	130f0cd1-b870-41a1-bf96-4625cfe4c1d2	0001b30816--61609f6a070f961501c91098	6415fe45808aca9f8c567755a84f4dee	APPROVED
потому что Бог производит в вас и хотение и <mark>действие</mark> по Своему благоволению.	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a070f961501c91098	2fa3b388-f0bd-4f14-b627-3470915d144f	0001b30816--61609f6a070f961501c91098	6415fe45808aca9f8c567755a84f4dee	APPROVED
наставник <mark>невежд</mark>, учитель младенцев, имеющий в законе образец ведения и истины:	5				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a070f961501c91098	05af9119-b329-4259-8da3-c51dab11db5a	0001b30816--61609f6a070f961501c91098	6415fe45808aca9f8c567755a84f4dee	APPROVED
Потом другому сказал: а ты сколько должен? Он отвечал: сто мер пшеницы. И сказал ему: возьми твою <mark>расписку</mark> и напиши: восемьдесят.	3				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a070f961501c91098	bfec40d0-6004-4507-afdd-12ac9b5ddcc1	0001b30816--61609f6a070f961501c91098	6415fe45808aca9f8c567755a84f4dee	APPROVED
Пусть приносят во всесожжение агнца и хлебное приношение и <mark>елей</mark> каждое утро постоянно.	3				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a070f961501c91098	bb004561-f995-43d4-aeff-cafb17162012	0001b30816--61609f6a070f961501c91098	6415fe45808aca9f8c567755a84f4dee	APPROVED
Он сокрушает сильных без <mark>исследования</mark> и поставляет других на их места;	3				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a070f961501c91098	e9928edb-98c8-42cb-aba6-ca9b7d61ed7a	0001b30816--61609f6a070f961501c91098	6415fe45808aca9f8c567755a84f4dee	APPROVED
если он обручит ее сыну своему, пусть поступит с нею по <mark>праву</mark> дочерей;	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a070f961501c91098	6659c0b8-b5bb-4900-83b2-88a6eea4940b	0001b30816--61609f6a070f961501c91098	6415fe45808aca9f8c567755a84f4dee	APPROVED
Засыхает трава, увядает цвет, когда дунет на него <mark>дуновение</mark> Господа: так и народ – трава.	3				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a070f961501c91098	d1e98766-f854-45cb-bf15-859243e14b09	0001b30816--61609f6a070f961501c91098	6415fe45808aca9f8c567755a84f4dee	APPROVED
									
Подойдя, Он поднял ее, взяв ее за руку; и <mark>горячка</mark> тотчас оставила ее, и она стала служить им.	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a69c6db2735451ffa	5a8f47a9-ae3b-4d13-970d-0a7814e53c81	0001b30816--61609f6a69c6db2735451ffa	010d54acff01919329e7c0e41e8b487d	APPROVED
Беда пойдет за бедою и весть за вестью; и будут просить у пророка видения, и не станет учения у священника и совета у <mark>старцев</mark>.	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a69c6db2735451ffa	2e8cf2c0-8998-41f8-b93e-acdbda3336a4	0001b30816--61609f6a69c6db2735451ffa	010d54acff01919329e7c0e41e8b487d	APPROVED
и не держась главы, от которой все тело, <mark>составами</mark> и связями будучи соединяемо и скрепляемо, растет возрастом Божиим.	4				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a69c6db2735451ffa	130f0cd1-b870-41a1-bf96-4625cfe4c1d2	0001b30816--61609f6a69c6db2735451ffa	010d54acff01919329e7c0e41e8b487d	APPROVED
потому что Бог производит в вас и хотение и <mark>действие</mark> по Своему благоволению.	3				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a69c6db2735451ffa	2fa3b388-f0bd-4f14-b627-3470915d144f	0001b30816--61609f6a69c6db2735451ffa	010d54acff01919329e7c0e41e8b487d	APPROVED
наставник <mark>невежд</mark>, учитель младенцев, имеющий в законе образец ведения и истины:	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a69c6db2735451ffa	05af9119-b329-4259-8da3-c51dab11db5a	0001b30816--61609f6a69c6db2735451ffa	010d54acff01919329e7c0e41e8b487d	APPROVED
Потом другому сказал: а ты сколько должен? Он отвечал: сто мер пшеницы. И сказал ему: возьми твою <mark>расписку</mark> и напиши: восемьдесят.	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a69c6db2735451ffa	bfec40d0-6004-4507-afdd-12ac9b5ddcc1	0001b30816--61609f6a69c6db2735451ffa	010d54acff01919329e7c0e41e8b487d	APPROVED
Пусть приносят во всесожжение агнца и хлебное приношение и <mark>елей</mark> каждое утро постоянно.	5				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a69c6db2735451ffa	bb004561-f995-43d4-aeff-cafb17162012	0001b30816--61609f6a69c6db2735451ffa	010d54acff01919329e7c0e41e8b487d	APPROVED
Он сокрушает сильных без <mark>исследования</mark> и поставляет других на их места;	3				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a69c6db2735451ffa	e9928edb-98c8-42cb-aba6-ca9b7d61ed7a	0001b30816--61609f6a69c6db2735451ffa	010d54acff01919329e7c0e41e8b487d	APPROVED
если он обручит ее сыну своему, пусть поступит с нею по <mark>праву</mark> дочерей;	4				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a69c6db2735451ffa	6659c0b8-b5bb-4900-83b2-88a6eea4940b	0001b30816--61609f6a69c6db2735451ffa	010d54acff01919329e7c0e41e8b487d	APPROVED
Засыхает трава, увядает цвет, когда дунет на него <mark>дуновение</mark> Господа: так и народ – трава.	3				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a69c6db2735451ffa	d1e98766-f854-45cb-bf15-859243e14b09	0001b30816--61609f6a69c6db2735451ffa	010d54acff01919329e7c0e41e8b487d	APPROVED
									
Подойдя, Он поднял ее, взяв ее за руку; и <mark>горячка</mark> тотчас оставила ее, и она стала служить им.	3				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a974ce1620255bb7a	5a8f47a9-ae3b-4d13-970d-0a7814e53c81	0001b30816--61609f6a974ce1620255bb7a	cdb673dc21b46e573b36f90328b539d0	APPROVED
Беда пойдет за бедою и весть за вестью; и будут просить у пророка видения, и не станет учения у священника и совета у <mark>старцев</mark>.	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a974ce1620255bb7a	2e8cf2c0-8998-41f8-b93e-acdbda3336a4	0001b30816--61609f6a974ce1620255bb7a	cdb673dc21b46e573b36f90328b539d0	APPROVED
и не держась главы, от которой все тело, <mark>составами</mark> и связями будучи соединяемо и скрепляемо, растет возрастом Божиим.	4				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a974ce1620255bb7a	130f0cd1-b870-41a1-bf96-4625cfe4c1d2	0001b30816--61609f6a974ce1620255bb7a	cdb673dc21b46e573b36f90328b539d0	APPROVED
потому что Бог производит в вас и хотение и <mark>действие</mark> по Своему благоволению.	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a974ce1620255bb7a	2fa3b388-f0bd-4f14-b627-3470915d144f	0001b30816--61609f6a974ce1620255bb7a	cdb673dc21b46e573b36f90328b539d0	APPROVED
наставник <mark>невежд</mark>, учитель младенцев, имеющий в законе образец ведения и истины:	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a974ce1620255bb7a	05af9119-b329-4259-8da3-c51dab11db5a	0001b30816--61609f6a974ce1620255bb7a	cdb673dc21b46e573b36f90328b539d0	APPROVED
Потом другому сказал: а ты сколько должен? Он отвечал: сто мер пшеницы. И сказал ему: возьми твою <mark>расписку</mark> и напиши: восемьдесят.	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a974ce1620255bb7a	bfec40d0-6004-4507-afdd-12ac9b5ddcc1	0001b30816--61609f6a974ce1620255bb7a	cdb673dc21b46e573b36f90328b539d0	APPROVED
Пусть приносят во всесожжение агнца и хлебное приношение и <mark>елей</mark> каждое утро постоянно.	5				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a974ce1620255bb7a	bb004561-f995-43d4-aeff-cafb17162012	0001b30816--61609f6a974ce1620255bb7a	cdb673dc21b46e573b36f90328b539d0	APPROVED
Он сокрушает сильных без <mark>исследования</mark> и поставляет других на их места;	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a974ce1620255bb7a	e9928edb-98c8-42cb-aba6-ca9b7d61ed7a	0001b30816--61609f6a974ce1620255bb7a	cdb673dc21b46e573b36f90328b539d0	APPROVED
если он обручит ее сыну своему, пусть поступит с нею по <mark>праву</mark> дочерей;	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a974ce1620255bb7a	6659c0b8-b5bb-4900-83b2-88a6eea4940b	0001b30816--61609f6a974ce1620255bb7a	cdb673dc21b46e573b36f90328b539d0	APPROVED
Засыхает трава, увядает цвет, когда дунет на него <mark>дуновение</mark> Господа: так и народ – трава.	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f6a974ce1620255bb7a	d1e98766-f854-45cb-bf15-859243e14b09	0001b30816--61609f6a974ce1620255bb7a	cdb673dc21b46e573b36f90328b539d0	APPROVED
									
Подойдя, Он поднял ее, взяв ее за руку; и <mark>горячка</mark> тотчас оставила ее, и она стала служить им.	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f71c346d97c182d9b39	5a8f47a9-ae3b-4d13-970d-0a7814e53c81	0001b30816--61609f71c346d97c182d9b39	cf50bbc2fa971b53e986dcfb1aee1c66	APPROVED
Беда пойдет за бедою и весть за вестью; и будут просить у пророка видения, и не станет учения у священника и совета у <mark>старцев</mark>.	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f71c346d97c182d9b39	2e8cf2c0-8998-41f8-b93e-acdbda3336a4	0001b30816--61609f71c346d97c182d9b39	cf50bbc2fa971b53e986dcfb1aee1c66	APPROVED
и не держась главы, от которой все тело, <mark>составами</mark> и связями будучи соединяемо и скрепляемо, растет возрастом Божиим.	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f71c346d97c182d9b39	130f0cd1-b870-41a1-bf96-4625cfe4c1d2	0001b30816--61609f71c346d97c182d9b39	cf50bbc2fa971b53e986dcfb1aee1c66	APPROVED
потому что Бог производит в вас и хотение и <mark>действие</mark> по Своему благоволению.	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f71c346d97c182d9b39	2fa3b388-f0bd-4f14-b627-3470915d144f	0001b30816--61609f71c346d97c182d9b39	cf50bbc2fa971b53e986dcfb1aee1c66	APPROVED
наставник <mark>невежд</mark>, учитель младенцев, имеющий в законе образец ведения и истины:	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f71c346d97c182d9b39	05af9119-b329-4259-8da3-c51dab11db5a	0001b30816--61609f71c346d97c182d9b39	cf50bbc2fa971b53e986dcfb1aee1c66	APPROVED
Потом другому сказал: а ты сколько должен? Он отвечал: сто мер пшеницы. И сказал ему: возьми твою <mark>расписку</mark> и напиши: восемьдесят.	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f71c346d97c182d9b39	bfec40d0-6004-4507-afdd-12ac9b5ddcc1	0001b30816--61609f71c346d97c182d9b39	cf50bbc2fa971b53e986dcfb1aee1c66	APPROVED
Пусть приносят во всесожжение агнца и хлебное приношение и <mark>елей</mark> каждое утро постоянно.	5				https://toloka.yandex.ru/task/28510230/0001b30816--61609f71c346d97c182d9b39	bb004561-f995-43d4-aeff-cafb17162012	0001b30816--61609f71c346d97c182d9b39	cf50bbc2fa971b53e986dcfb1aee1c66	APPROVED
Он сокрушает сильных без <mark>исследования</mark> и поставляет других на их места;	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f71c346d97c182d9b39	e9928edb-98c8-42cb-aba6-ca9b7d61ed7a	0001b30816--61609f71c346d97c182d9b39	cf50bbc2fa971b53e986dcfb1aee1c66	APPROVED
если он обручит ее сыну своему, пусть поступит с нею по <mark>праву</mark> дочерей;	3				https://toloka.yandex.ru/task/28510230/0001b30816--61609f71c346d97c182d9b39	6659c0b8-b5bb-4900-83b2-88a6eea4940b	0001b30816--61609f71c346d97c182d9b39	cf50bbc2fa971b53e986dcfb1aee1c66	APPROVED
Засыхает трава, увядает цвет, когда дунет на него <mark>дуновение</mark> Господа: так и народ – трава.	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f71c346d97c182d9b39	d1e98766-f854-45cb-bf15-859243e14b09	0001b30816--61609f71c346d97c182d9b39	cf50bbc2fa971b53e986dcfb1aee1c66	APPROVED
									
Подойдя, Он поднял ее, взяв ее за руку; и <mark>горячка</mark> тотчас оставила ее, и она стала служить им.	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f72158c4d2311999316	5a8f47a9-ae3b-4d13-970d-0a7814e53c81	0001b30816--61609f72158c4d2311999316	017177fd311e18d68ab6c5bb977d3ac9	APPROVED
Беда пойдет за бедою и весть за вестью; и будут просить у пророка видения, и не станет учения у священника и совета у <mark>старцев</mark>.	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f72158c4d2311999316	2e8cf2c0-8998-41f8-b93e-acdbda3336a4	0001b30816--61609f72158c4d2311999316	017177fd311e18d68ab6c5bb977d3ac9	APPROVED
и не держась главы, от которой все тело, <mark>составами</mark> и связями будучи соединяемо и скрепляемо, растет возрастом Божиим.	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f72158c4d2311999316	130f0cd1-b870-41a1-bf96-4625cfe4c1d2	0001b30816--61609f72158c4d2311999316	017177fd311e18d68ab6c5bb977d3ac9	APPROVED
потому что Бог производит в вас и хотение и <mark>действие</mark> по Своему благоволению.	3				https://toloka.yandex.ru/task/28510230/0001b30816--61609f72158c4d2311999316	2fa3b388-f0bd-4f14-b627-3470915d144f	0001b30816--61609f72158c4d2311999316	017177fd311e18d68ab6c5bb977d3ac9	APPROVED
наставник <mark>невежд</mark>, учитель младенцев, имеющий в законе образец ведения и истины:	4				https://toloka.yandex.ru/task/28510230/0001b30816--61609f72158c4d2311999316	05af9119-b329-4259-8da3-c51dab11db5a	0001b30816--61609f72158c4d2311999316	017177fd311e18d68ab6c5bb977d3ac9	APPROVED
Потом другому сказал: а ты сколько должен? Он отвечал: сто мер пшеницы. И сказал ему: возьми твою <mark>расписку</mark> и напиши: восемьдесят.	3				https://toloka.yandex.ru/task/28510230/0001b30816--61609f72158c4d2311999316	bfec40d0-6004-4507-afdd-12ac9b5ddcc1	0001b30816--61609f72158c4d2311999316	017177fd311e18d68ab6c5bb977d3ac9	APPROVED
Пусть приносят во всесожжение агнца и хлебное приношение и <mark>елей</mark> каждое утро постоянно.	5				https://toloka.yandex.ru/task/28510230/0001b30816--61609f72158c4d2311999316	bb004561-f995-43d4-aeff-cafb17162012	0001b30816--61609f72158c4d2311999316	017177fd311e18d68ab6c5bb977d3ac9	APPROVED
Он сокрушает сильных без <mark>исследования</mark> и поставляет других на их места;	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f72158c4d2311999316	e9928edb-98c8-42cb-aba6-ca9b7d61ed7a	0001b30816--61609f72158c4d2311999316	017177fd311e18d68ab6c5bb977d3ac9	APPROVED
если он обручит ее сыну своему, пусть поступит с нею по <mark>праву</mark> дочерей;	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f72158c4d2311999316	6659c0b8-b5bb-4900-83b2-88a6eea4940b	0001b30816--61609f72158c4d2311999316	017177fd311e18d68ab6c5bb977d3ac9	APPROVED
Засыхает трава, увядает цвет, когда дунет на него <mark>дуновение</mark> Господа: так и народ – трава.	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f72158c4d2311999316	d1e98766-f854-45cb-bf15-859243e14b09	0001b30816--61609f72158c4d2311999316	017177fd311e18d68ab6c5bb977d3ac9	APPROVED
									
Подойдя, Он поднял ее, взяв ее за руку; и <mark>горячка</mark> тотчас оставила ее, и она стала служить им.	3				https://toloka.yandex.ru/task/28510230/0001b30816--61609f73f3844c4253ab1dea	5a8f47a9-ae3b-4d13-970d-0a7814e53c81	0001b30816--61609f73f3844c4253ab1dea	84aefb446153f2bd8e802f00afd36a1b	APPROVED
Беда пойдет за бедою и весть за вестью; и будут просить у пророка видения, и не станет учения у священника и совета у <mark>старцев</mark>.	3				https://toloka.yandex.ru/task/28510230/0001b30816--61609f73f3844c4253ab1dea	2e8cf2c0-8998-41f8-b93e-acdbda3336a4	0001b30816--61609f73f3844c4253ab1dea	84aefb446153f2bd8e802f00afd36a1b	APPROVED
и не держась главы, от которой все тело, <mark>составами</mark> и связями будучи соединяемо и скрепляемо, растет возрастом Божиим.	3				https://toloka.yandex.ru/task/28510230/0001b30816--61609f73f3844c4253ab1dea	130f0cd1-b870-41a1-bf96-4625cfe4c1d2	0001b30816--61609f73f3844c4253ab1dea	84aefb446153f2bd8e802f00afd36a1b	APPROVED
потому что Бог производит в вас и хотение и <mark>действие</mark> по Своему благоволению.	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f73f3844c4253ab1dea	2fa3b388-f0bd-4f14-b627-3470915d144f	0001b30816--61609f73f3844c4253ab1dea	84aefb446153f2bd8e802f00afd36a1b	APPROVED
наставник <mark>невежд</mark>, учитель младенцев, имеющий в законе образец ведения и истины:	3				https://toloka.yandex.ru/task/28510230/0001b30816--61609f73f3844c4253ab1dea	05af9119-b329-4259-8da3-c51dab11db5a	0001b30816--61609f73f3844c4253ab1dea	84aefb446153f2bd8e802f00afd36a1b	APPROVED
Потом другому сказал: а ты сколько должен? Он отвечал: сто мер пшеницы. И сказал ему: возьми твою <mark>расписку</mark> и напиши: восемьдесят.	3				https://toloka.yandex.ru/task/28510230/0001b30816--61609f73f3844c4253ab1dea	bfec40d0-6004-4507-afdd-12ac9b5ddcc1	0001b30816--61609f73f3844c4253ab1dea	84aefb446153f2bd8e802f00afd36a1b	APPROVED
Пусть приносят во всесожжение агнца и хлебное приношение и <mark>елей</mark> каждое утро постоянно.	5				https://toloka.yandex.ru/task/28510230/0001b30816--61609f73f3844c4253ab1dea	bb004561-f995-43d4-aeff-cafb17162012	0001b30816--61609f73f3844c4253ab1dea	84aefb446153f2bd8e802f00afd36a1b	APPROVED
Он сокрушает сильных без <mark>исследования</mark> и поставляет других на их места;	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f73f3844c4253ab1dea	e9928edb-98c8-42cb-aba6-ca9b7d61ed7a	0001b30816--61609f73f3844c4253ab1dea	84aefb446153f2bd8e802f00afd36a1b	APPROVED
если он обручит ее сыну своему, пусть поступит с нею по <mark>праву</mark> дочерей;	3				https://toloka.yandex.ru/task/28510230/0001b30816--61609f73f3844c4253ab1dea	6659c0b8-b5bb-4900-83b2-88a6eea4940b	0001b30816--61609f73f3844c4253ab1dea	84aefb446153f2bd8e802f00afd36a1b	APPROVED
Засыхает трава, увядает цвет, когда дунет на него <mark>дуновение</mark> Господа: так и народ – трава.	3				https://toloka.yandex.ru/task/28510230/0001b30816--61609f73f3844c4253ab1dea	d1e98766-f854-45cb-bf15-859243e14b09	0001b30816--61609f73f3844c4253ab1dea	84aefb446153f2bd8e802f00afd36a1b	APPROVED
									
Несется слух: вот он идет, и большой шум от страны северной, чтобы города Иудеи сделать пустынею, жилищем <mark>шакалов</mark>.	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f75841e6365da30ac91	76c89e92-524a-4f46-b05d-14775fbc78f9	0001b30816--61609f75841e6365da30ac91	5578c43edcf5ecb5b6253eb33f77e11b	APPROVED
Они заменили истину Божию ложью, и поклонялись, и служили твари вместо <mark>Творца</mark>, Который благословен во веки, аминь.	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f75841e6365da30ac91	07d89d0e-b3c0-4593-8ef0-bb25903f5fa9	0001b30816--61609f75841e6365da30ac91	5578c43edcf5ecb5b6253eb33f77e11b	APPROVED
Так говорит Господь Бог Тиру: от <mark>шума</mark> падения твоего, от стона раненых, когда будет производимо среди тебя избиение, не содрогнутся ли острова?	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f75841e6365da30ac91	d7b76a37-6cc7-41a6-ad98-bf1f7962f9f1	0001b30816--61609f75841e6365da30ac91	5578c43edcf5ecb5b6253eb33f77e11b	APPROVED
и всякий, кто прикоснется к постели ее, должен вымыть одежды свои и омыться водою и нечист будет до <mark>вечера</mark>;	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f75841e6365da30ac91	b0c0636b-3a52-48a5-8149-5fd2ad7062c0	0001b30816--61609f75841e6365da30ac91	5578c43edcf5ecb5b6253eb33f77e11b	APPROVED
И должны были ходить все Израильтяне к Филистимлянам оттачивать свои сошники, и свои заступы, и свои топоры, и свои <mark>кирки</mark>,	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f75841e6365da30ac91	0452b16d-d5c5-40da-8e45-f0f0d909af43	0001b30816--61609f75841e6365da30ac91	5578c43edcf5ecb5b6253eb33f77e11b	APPROVED
отец мой наложил на вас тяжкое иго, а я увеличу его; отец мой наказывал вас <mark>бичами</mark>, а я буду бить вас скорпионами.	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f75841e6365da30ac91	db570b35-2ad9-41c3-8913-b06da7c0c081	0001b30816--61609f75841e6365da30ac91	5578c43edcf5ecb5b6253eb33f77e11b	APPROVED
А если он приносит жертву из <mark>коз</mark>, пусть представит ее пред Господа,	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f75841e6365da30ac91	c6e648b0-e79d-4b00-bc91-efbc50b8687a	0001b30816--61609f75841e6365da30ac91	5578c43edcf5ecb5b6253eb33f77e11b	APPROVED
И слава Господа вошла в храм путем <mark>ворот</mark>, обращенных лицом к востоку.	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f75841e6365da30ac91	c46654c3-a79e-49a3-b2a5-16fe89c11443	0001b30816--61609f75841e6365da30ac91	5578c43edcf5ecb5b6253eb33f77e11b	APPROVED
Тогда отвечали они и сказали царю, что Даниил, который из пленных сынов Иудеи, не обращает <mark>внимания</mark> ни на тебя, царь, ни на указ, тобою подписанный, но три раза в день молится своими молитвами.	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f75841e6365da30ac91	b3343858-7d01-4f14-9c19-dfca63d3dfd8	0001b30816--61609f75841e6365da30ac91	5578c43edcf5ecb5b6253eb33f77e11b	APPROVED
Шевуил, сын Гирсона, сына Моисеева, был главным <mark>смотрителем</mark> за сокровищницами.	1				https://toloka.yandex.ru/task/28510230/0001b30816--61609f75841e6365da30ac91	6e084b9a-70d0-43c7-ba0c-7e13fc09cdb8	0001b30816--61609f75841e6365da30ac91	5578c43edcf5ecb5b6253eb33f77e11b	APPROVED
									
Несется слух: вот он идет, и большой шум от страны северной, чтобы города Иудеи сделать пустынею, жилищем <mark>шакалов</mark>.	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f78b9c8fa0525319abe	76c89e92-524a-4f46-b05d-14775fbc78f9	0001b30816--61609f78b9c8fa0525319abe	adccf8c5d0252375da59e7c92a34a038	APPROVED
Они заменили истину Божию ложью, и поклонялись, и служили твари вместо <mark>Творца</mark>, Который благословен во веки, аминь.	2				https://toloka.yandex.ru/task/28510230/0001b30816--61609f78b9c8fa0525319abe	07d89d0e-b3c0-4593-8ef0-bb25903f5fa9	0001b30816--61609f78b9c8fa0525319abe	adccf8c5d0252375da59e7c92a34a038	APPROVED
