INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ACCEPT:verdict	ACCEPT:comment
я томился днем от <mark>жара</mark>, а ночью от стужи, и сон мой убегал от глаз моих.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e44f674c2427717f52c7	59017045-6915-4c51-a6a2-a2321634274a	00019a3cbe--6117e44f674c2427717f52c7	89e99b197d0c7796c43fb36b58207f32	APPROVED	+	
И содержание его, <mark>содержание</mark> постоянное, выдаваемо было ему от царя изо дня в день до дня смерти его, во все дни жизни его.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e44f674c2427717f52c7	4aad9ab8-18a6-46e6-a2f1-84764ea8dc94	00019a3cbe--6117e44f674c2427717f52c7	89e99b197d0c7796c43fb36b58207f32	APPROVED	+	
И сказал Господь Моисею: собери Мне семьдесят <mark>мужей</mark> из старейшин Израилевых, которых ты знаешь, что они старейшины и надзиратели его, и возьми их к скинии собрания, чтобы они стали там с тобою;	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e44f674c2427717f52c7	4ddcbf2f-47f0-4571-ae74-c2a01bf68074	00019a3cbe--6117e44f674c2427717f52c7	89e99b197d0c7796c43fb36b58207f32	APPROVED	+	
да не пощадит его <mark>глаз</mark> твой: душу за душу, глаз за глаз, зуб за зуб, руку за руку, ногу за ногу.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e44f674c2427717f52c7	06f97710-9fed-48dc-a40b-ae3968fa9ffa	00019a3cbe--6117e44f674c2427717f52c7	89e99b197d0c7796c43fb36b58207f32	APPROVED	+	
И вот, проходившие мимо <mark>люди</mark> увидели тело, брошенное на дороге, и льва, стоящего подле тела, и пошли и рассказали в городе, в котором жил пророк-старец.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e44f674c2427717f52c7	ee7eac81-38ab-49cf-839b-e3161f644c6d	00019a3cbe--6117e44f674c2427717f52c7	89e99b197d0c7796c43fb36b58207f32	APPROVED	+	
И будет для меня Иерусалим радостным именем, похвалою и честью пред всеми народами земли, которые услышат о всех благах, какие Я сделаю ему, и изумятся и затрепещут от всех благодеяний и всего <mark>благоденствия</mark>, которое Я доставлю ему.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e44f674c2427717f52c7	7295641e-cc38-4809-adf9-7b7ff4dc36cc	00019a3cbe--6117e44f674c2427717f52c7	89e99b197d0c7796c43fb36b58207f32	APPROVED	+	
Так говорит Господь Саваоф: толстые стены <mark>Вавилона</mark> до основания будут разрушены, и высокие ворота его будут сожжены огнем; итак напрасно трудились народы, и племена мучили себя для огня.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e44f674c2427717f52c7	25edcc80-6f4a-4769-8963-3b075617abd6	00019a3cbe--6117e44f674c2427717f52c7	89e99b197d0c7796c43fb36b58207f32	APPROVED	+	
Когда строился храм, на строение употребляемы были обтесанные камни; ни молота, ни тесла, ни всякого другого железного <mark>орудия</mark> не было слышно в храме при строении его.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e44f674c2427717f52c7	f6f1d638-1e8f-4b75-b7d1-2c07847c9c3b	00019a3cbe--6117e44f674c2427717f52c7	89e99b197d0c7796c43fb36b58207f32	APPROVED	+	
В первый же день <mark>недели</mark>, очень рано, неся приготовленные ароматы, пришли они ко гробу, и вместе с ними некоторые другие;	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e44f674c2427717f52c7	5222fc2e-f73b-4d98-9614-27dbe7f8cbf2	00019a3cbe--6117e44f674c2427717f52c7	89e99b197d0c7796c43fb36b58207f32	APPROVED	+	
											
И, встав рано поутру, пошли на вершину горы, говоря: вот, мы пойдем на то <mark>место</mark>, о котором сказал Господь, ибо мы согрешили.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4503244f924aa4e73be	830e58a3-c64b-4729-8009-fe730d1d00f0	00019a3cbe--6117e4503244f924aa4e73be	319d01399809f04ca9741e40f94bac7f	APPROVED	+	
И сказал Зевею и <mark>Салману</mark>: каковы были те, которых вы убили на Фаворе? Они сказали: они были такие, как ты, каждый имел вид сынов царских.	5				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4503244f924aa4e73be	70e86eb2-85a1-40ad-af36-6afbd5be4929	00019a3cbe--6117e4503244f924aa4e73be	319d01399809f04ca9741e40f94bac7f	APPROVED	+	
и <mark>повязки</mark> ваши будут на головах ваших, и обувь ваша на ногах ваших; не будете сетовать и плакать, но будете истаявать от грехов ваших и воздыхать друг перед другом.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4503244f924aa4e73be	3618f110-7c2c-48ca-8e5f-c3ab7d0739d3	00019a3cbe--6117e4503244f924aa4e73be	319d01399809f04ca9741e40f94bac7f	APPROVED	+	
но умрет в том месте, куда отвели его <mark>пленным</mark>, иболее не увидит земли сей.	4				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4503244f924aa4e73be	4c0f85ee-48ea-4741-9b01-f2eef610a053	00019a3cbe--6117e4503244f924aa4e73be	319d01399809f04ca9741e40f94bac7f	APPROVED	+	
так что выносили больных на улицы и полагали на постелях и кроватях, дабы хотя <mark>тень</mark> проходящего Петра осенила кого из них.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4503244f924aa4e73be	f977f63b-41f8-4daa-9498-12dc8c3e67a4	00019a3cbe--6117e4503244f924aa4e73be	319d01399809f04ca9741e40f94bac7f	APPROVED	+	
только на том <mark>условии</mark> мы согласимся с вами, если вы будете как мы, чтобы и у вас весь мужеский пол был обрезан;	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4503244f924aa4e73be	b0a65462-0506-4577-8ed1-986ee96c7c52	00019a3cbe--6117e4503244f924aa4e73be	319d01399809f04ca9741e40f94bac7f	APPROVED	+	
Наконец, братия мои, укрепляйтесь Господом и могуществом <mark>силы</mark> Его.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4503244f924aa4e73be	cb4a1e32-20c5-4354-95fb-ce158bf80530	00019a3cbe--6117e4503244f924aa4e73be	319d01399809f04ca9741e40f94bac7f	APPROVED	+	
Тогда Иисус сказал Ахану: сын мой! воздай славу Господу, Богу Израилеву и сделай пред Ним <mark>исповедание</mark> и объяви мне, что ты сделал; не скрой от меня.	5				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4503244f924aa4e73be	6688abf0-85be-45df-8117-8740c136eaf9	00019a3cbe--6117e4503244f924aa4e73be	319d01399809f04ca9741e40f94bac7f	APPROVED	+	
И сказал им Аарон: выньте золотые <mark>серьги</mark>, которые в ушах ваших жен, ваших сыновей и ваших дочерей, и принесите ко мне.	4				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4503244f924aa4e73be	9d3bec8c-2552-4a38-b629-8bf82bbf8826	00019a3cbe--6117e4503244f924aa4e73be	319d01399809f04ca9741e40f94bac7f	APPROVED	+	
Вирсавия пошла к царю в <mark>спальню</mark>; царь был очень стар, и Ависага Сунамитянка прислуживала царю;	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4503244f924aa4e73be	26258127-5c31-455f-af34-ae25c1ecba17	00019a3cbe--6117e4503244f924aa4e73be	319d01399809f04ca9741e40f94bac7f	APPROVED	+	
											
Подобия <mark>огурцов</mark> под краями его окружали его по десяти на локоть, окружали море со всех сторон в два ряда; подобия огурцов были вылиты с ним одним литьем.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4509f58a351bfe8c02f	995a7c16-0442-4d45-8158-516ce55cc8b6	00019a3cbe--6117e4509f58a351bfe8c02f	4e7468a659e5f22f6eff8ef019c6cb7b	APPROVED	+	
Так сказал Господь, Господь Саваоф: ступай, пойди к этому царедворцу, к Севне, начальнику <mark>дворца</mark> и скажи ему :	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4509f58a351bfe8c02f	6eeb736d-3a3d-4f4e-9629-0240c4f4e521	00019a3cbe--6117e4509f58a351bfe8c02f	4e7468a659e5f22f6eff8ef019c6cb7b	APPROVED	+	
(119:2) Господи! избавь душу мою от уст лживых, от <mark>языка</mark> лукавого.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4509f58a351bfe8c02f	26c35bd2-5029-429b-a5f1-919bb0967763	00019a3cbe--6117e4509f58a351bfe8c02f	4e7468a659e5f22f6eff8ef019c6cb7b	APPROVED	+	
И в длине здания перед площадью на задней <mark>стороне</mark> ее с боковыми комнатами его по ту и другую сторону он намерил сто локтей, со внутренностью храма и притворами двора.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4509f58a351bfe8c02f	3d1deffb-9d7b-44e9-a008-40956b9b221f	00019a3cbe--6117e4509f58a351bfe8c02f	4e7468a659e5f22f6eff8ef019c6cb7b	APPROVED	+	
(4:34) Ныне я, Навуходоносор, славлю, превозношу и величаю Царя Небесного, Которого все <mark>дела</mark> истинны и пути праведны, и Который силен смирить ходящих гордо.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4509f58a351bfe8c02f	82f5995a-5f7d-4afa-aaee-11b0dfb15636	00019a3cbe--6117e4509f58a351bfe8c02f	4e7468a659e5f22f6eff8ef019c6cb7b	APPROVED	+	
И сказал Гедеон: за это, когда предаст Господь Зевея и <mark>Салмана</mark> вруки мои, я растерзаю тело ваше терновником пустынным и молотильными зубчатыми досками.	4				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4509f58a351bfe8c02f	4f355ae5-74c3-4b56-ad9a-87f0909f26fd	00019a3cbe--6117e4509f58a351bfe8c02f	4e7468a659e5f22f6eff8ef019c6cb7b	APPROVED	+	
Что возмущенный источник и поврежденный <mark>родник</mark>, то праведник, падающий пред нечестивым.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4509f58a351bfe8c02f	29f26918-a0f6-4d88-ab48-d8d0496bb0f5	00019a3cbe--6117e4509f58a351bfe8c02f	4e7468a659e5f22f6eff8ef019c6cb7b	APPROVED	+	
(144:17) Праведен Господь во всех путях Своих и <mark>благ</mark> во всех делах Своих.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4509f58a351bfe8c02f	bb76632e-2bb2-4420-a22b-4e8160ecbe98	00019a3cbe--6117e4509f58a351bfe8c02f	4e7468a659e5f22f6eff8ef019c6cb7b	APPROVED	+	
Так сделал он столбы и два ряда гранатовых <mark>яблок</mark> вокруг сетки, чтобы покрыть венцы, которые на верху столбов; то же сделал и для другого венца.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4509f58a351bfe8c02f	d0cda68f-e141-464d-a89f-3238cded5902	00019a3cbe--6117e4509f58a351bfe8c02f	4e7468a659e5f22f6eff8ef019c6cb7b	APPROVED	+	
но Ты, по великому милосердию Твоему, не оставлял их в пустыне; столп облачный не отходил от них днем, чтобы вести их по пути, и столп огненный – ночью, чтобы светить им на <mark>пути</mark>, по которому им идти.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4509f58a351bfe8c02f	284d9cec-55e7-41f3-bf15-1729faf68a10	00019a3cbe--6117e4509f58a351bfe8c02f	4e7468a659e5f22f6eff8ef019c6cb7b	APPROVED	+	
											
Разве ты не знаешь? разве ты не слышал, что вечный Господь Бог, сотворивший <mark>концы</mark> земли, не утомляется и не изнемогает? разум Его неисследим.	4				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e450ce7abf67795a5166	ec5d4656-0567-4637-a356-36a58006e2c6	00019a3cbe--6117e450ce7abf67795a5166	750153917d1223806e3ecec149763b92	APPROVED	+	
(5:5) Не дозволяй устам твоим вводить в грех плоть твою, и не говори пред Ангелом Божиим : „это – ошибка!' Для чего тебе делать , чтобы Бог прогневался на слово твое и разрушил <mark>дело</mark> рук твоих?	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e450ce7abf67795a5166	e19c3555-78f2-4380-89b2-30124e9c5596	00019a3cbe--6117e450ce7abf67795a5166	750153917d1223806e3ecec149763b92	APPROVED	+	
