INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ACCEPT:verdict	ACCEPT:comment
Какую <mark>благодарность</mark> можем мы воздать Богу за вас, за всю радость, которою радуемся о вас пред Богом нашим,	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fbee9ab00b7dd7681d	cda0fea7-e373-43e0-8d43-687b6e99e3b7	0001a04fc4--613347fbee9ab00b7dd7681d	787f61c3cfd9624cee0df4144d8ef2f5	APPROVED	+	
А ворота Навозные чинил Малхия, сын Рехава, начальник Бефкаремского округа: он построил их и вставил двери их, <mark>замки</mark> их и засовы их.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fbee9ab00b7dd7681d	bd8e00a9-a991-4778-8d89-266a73a948e1	0001a04fc4--613347fbee9ab00b7dd7681d	787f61c3cfd9624cee0df4144d8ef2f5	APPROVED	+	
объяви всему <mark>обществу</mark> сынов Израилевых и скажи им: святы будьте,ибо свят Я Господь, Бог ваш.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fbee9ab00b7dd7681d	43179729-794d-4c53-bb7c-a415590a252f	0001a04fc4--613347fbee9ab00b7dd7681d	787f61c3cfd9624cee0df4144d8ef2f5	APPROVED	+	
А ты иди к твоему концу и упокоишься, и восстанешь для получения твоего жребия в <mark>конце</mark> дней'.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fbee9ab00b7dd7681d	2213c08c-19b6-4397-8cfc-959b9767d30f	0001a04fc4--613347fbee9ab00b7dd7681d	787f61c3cfd9624cee0df4144d8ef2f5	APPROVED	+	
за это Я наведу беды на дом Иеровоамов и истреблю у Иеровоама до мочащегося к стене, заключенного и оставшегося в Израиле, и вымету дом Иеровоамов, как выметают <mark>сор</mark>, дочиста;	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fbee9ab00b7dd7681d	c9b6180d-8778-43ff-9b2e-a3784c6bf1ca	0001a04fc4--613347fbee9ab00b7dd7681d	787f61c3cfd9624cee0df4144d8ef2f5	APPROVED	+	
И придут к тебе с <mark>покорностью</mark> сыновья угнетавших тебя, и падут к стопам ног твоих все, презиравшие тебя, и назовут тебя городом Господа, Сионом Святаго Израилева.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fbee9ab00b7dd7681d	e22069ea-2428-4bab-a147-58c765fa6eea	0001a04fc4--613347fbee9ab00b7dd7681d	787f61c3cfd9624cee0df4144d8ef2f5	APPROVED	+	
И если бы они в мыслях имели то <mark>отечество</mark> , из которого вышли, то имели бы время возвратиться;	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fbee9ab00b7dd7681d	ea86e451-7b06-440d-8c82-017c47f2c904	0001a04fc4--613347fbee9ab00b7dd7681d	787f61c3cfd9624cee0df4144d8ef2f5	APPROVED	+	
сыны Аароновы, священники, должны трубить <mark>трубами</mark>: это будет вам постановлением вечным в роды ваши;	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fbee9ab00b7dd7681d	18073b43-180f-40aa-9549-8bb10aa4d907	0001a04fc4--613347fbee9ab00b7dd7681d	787f61c3cfd9624cee0df4144d8ef2f5	APPROVED	+	
											
Это им за <mark>высокомерие</mark> их, за то, что они издевались и величались над народом Господа Саваофа.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fcc2244e649ff3cdca	b66261d6-d807-4b65-99b6-178f3592ea05	0001a04fc4--613347fcc2244e649ff3cdca	39e5e803dcc0a714f5d727e3f35799bb	APPROVED	+	
Он грехи наши Сам вознес телом Своим на <mark>древо</mark>, дабы мы, избавившись от грехов, жили для правды: ранами Его вы исцелились.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fcc2244e649ff3cdca	c537392f-2477-4dee-8fa7-1290d57489ac	0001a04fc4--613347fcc2244e649ff3cdca	39e5e803dcc0a714f5d727e3f35799bb	APPROVED	+	
Какую <mark>благодарность</mark> можем мы воздать Богу за вас, за всю радость, которою радуемся о вас пред Богом нашим,	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fcc2244e649ff3cdca	cda0fea7-e373-43e0-8d43-687b6e99e3b7	0001a04fc4--613347fcc2244e649ff3cdca	39e5e803dcc0a714f5d727e3f35799bb	APPROVED	+	
А ворота Навозные чинил Малхия, сын Рехава, начальник Бефкаремского округа: он построил их и вставил двери их, <mark>замки</mark> их и засовы их.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fcc2244e649ff3cdca	bd8e00a9-a991-4778-8d89-266a73a948e1	0001a04fc4--613347fcc2244e649ff3cdca	39e5e803dcc0a714f5d727e3f35799bb	APPROVED	+	
объяви всему <mark>обществу</mark> сынов Израилевых и скажи им: святы будьте,ибо свят Я Господь, Бог ваш.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fcc2244e649ff3cdca	43179729-794d-4c53-bb7c-a415590a252f	0001a04fc4--613347fcc2244e649ff3cdca	39e5e803dcc0a714f5d727e3f35799bb	APPROVED	+	
А ты иди к твоему концу и упокоишься, и восстанешь для получения твоего жребия в <mark>конце</mark> дней'.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fcc2244e649ff3cdca	2213c08c-19b6-4397-8cfc-959b9767d30f	0001a04fc4--613347fcc2244e649ff3cdca	39e5e803dcc0a714f5d727e3f35799bb	APPROVED	+	
за это Я наведу беды на дом Иеровоамов и истреблю у Иеровоама до мочащегося к стене, заключенного и оставшегося в Израиле, и вымету дом Иеровоамов, как выметают <mark>сор</mark>, дочиста;	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fcc2244e649ff3cdca	c9b6180d-8778-43ff-9b2e-a3784c6bf1ca	0001a04fc4--613347fcc2244e649ff3cdca	39e5e803dcc0a714f5d727e3f35799bb	APPROVED	+	
И придут к тебе с <mark>покорностью</mark> сыновья угнетавших тебя, и падут к стопам ног твоих все, презиравшие тебя, и назовут тебя городом Господа, Сионом Святаго Израилева.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fcc2244e649ff3cdca	e22069ea-2428-4bab-a147-58c765fa6eea	0001a04fc4--613347fcc2244e649ff3cdca	39e5e803dcc0a714f5d727e3f35799bb	APPROVED	+	
И если бы они в мыслях имели то <mark>отечество</mark> , из которого вышли, то имели бы время возвратиться;	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fcc2244e649ff3cdca	ea86e451-7b06-440d-8c82-017c47f2c904	0001a04fc4--613347fcc2244e649ff3cdca	39e5e803dcc0a714f5d727e3f35799bb	APPROVED	+	
сыны Аароновы, священники, должны трубить <mark>трубами</mark>: это будет вам постановлением вечным в роды ваши;	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fcc2244e649ff3cdca	18073b43-180f-40aa-9549-8bb10aa4d907	0001a04fc4--613347fcc2244e649ff3cdca	39e5e803dcc0a714f5d727e3f35799bb	APPROVED	+	
											
Буду нападать на них, как лишенная детей <mark>медведица</mark>, и раздирать вместилище сердца их, и поедать их там, как львица; полевые звери будут терзать их.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fcfb00de25cf417108	48b0aa35-5825-4fbe-845c-6148840c2a58	0001a04fc4--613347fcfb00de25cf417108	e48f13d04cac80e2442767cc98a964fb	APPROVED	+	
Вечером налетели перепелы и покрыли стан, а поутру лежала <mark>роса</mark> около стана;	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fcfb00de25cf417108	85418dc3-f6a0-4467-bcc1-e8a2cc38020a	0001a04fc4--613347fcfb00de25cf417108	e48f13d04cac80e2442767cc98a964fb	APPROVED	+	
Как <mark>алмаз</mark>, который крепче камня, сделал Я чело твое; не бойся их и не страшись перед лицем их, ибо они мятежный дом.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fcfb00de25cf417108	4f4a44ab-1d35-493e-9842-60a45a87107b	0001a04fc4--613347fcfb00de25cf417108	e48f13d04cac80e2442767cc98a964fb	APPROVED	+	
И осквернил он Тофет, что на долине сыновей Еннома, чтобы никто не проводил сына своего и <mark>дочери</mark> своей чрез огонь Молоху;	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fcfb00de25cf417108	4d9d90dd-f11e-42da-9a15-e2d6df518baa	0001a04fc4--613347fcfb00de25cf417108	e48f13d04cac80e2442767cc98a964fb	APPROVED	+	
Кто побеждает и соблюдает дела Мои до конца, тому дам <mark>власть</mark> над язычниками,	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fcfb00de25cf417108	26448c59-ab18-400a-9dfa-895439c9de0f	0001a04fc4--613347fcfb00de25cf417108	e48f13d04cac80e2442767cc98a964fb	APPROVED	+	
<mark>День</mark> тот да будет тьмою; да не взыщет его Бог свыше, и да не воссияет над ним свет!	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fcfb00de25cf417108	67398577-ad4d-4df7-9a00-cce23ab8844c	0001a04fc4--613347fcfb00de25cf417108	e48f13d04cac80e2442767cc98a964fb	APPROVED	+	
и положит курение на огонь пред лицем Господним, и облако курения покроет крышку, которая над <mark>ковчегом</mark> откровения, дабы ему не умереть;	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fcfb00de25cf417108	e319bb39-ddef-4e93-9141-a6408245856d	0001a04fc4--613347fcfb00de25cf417108	e48f13d04cac80e2442767cc98a964fb	APPROVED	+	
Утроба моя! утроба моя! скорблю во глубине сердца моего, волнуется во мне сердце мое, не могу молчать; ибо ты слышишь, душа моя, звук трубы, тревогу <mark>брани</mark>.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fcfb00de25cf417108	aefce793-0669-491f-9e0a-dd360ad0d5df	0001a04fc4--613347fcfb00de25cf417108	e48f13d04cac80e2442767cc98a964fb	APPROVED	+	
Елеазару, сыну Аарона священника, поручается елей для светильника и благовонное курение, и всегдашнее хлебное приношение и елей помазания, – поручается вся скиния и все, что в ней, святилище и <mark>принадлежности</mark> его.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fcfb00de25cf417108	6e2c8b7e-0e62-4ae1-90d3-99ffa3c6ac9e	0001a04fc4--613347fcfb00de25cf417108	e48f13d04cac80e2442767cc98a964fb	APPROVED	+	
если бы кто нес освященное мясо в поле одежды своей и полою своею коснулся хлеба, или чего-либо вареного, или <mark>вина</mark>, или елея, или какой-нибудь пищи: сделается ли это священным? И отвечали священники и сказали: нет.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fcfb00de25cf417108	41e0b200-bb93-4b40-801a-c4b28706672d	0001a04fc4--613347fcfb00de25cf417108	e48f13d04cac80e2442767cc98a964fb	APPROVED	+	
											
стремлюсь к <mark>цели</mark>, к почести вышнего звания Божия во Христе Иисусе.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd1eccb20bf17ca830	9fd9ca93-d934-4e4f-b933-bb15ff8f2daa	0001a04fc4--613347fd1eccb20bf17ca830	56f21d06771dc32ed4c0b49b314a9461	APPROVED	+	
И многие народы будут проходить через город сей и говорить друг другу: „за что Господь так поступил с этим великим <mark>городом</mark>?'	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd1eccb20bf17ca830	8cdf9252-a852-4294-a6c5-685f798705b3	0001a04fc4--613347fd1eccb20bf17ca830	56f21d06771dc32ed4c0b49b314a9461	APPROVED	+	
поэтому немедленно купи на эти деньги волов, овнов, <mark>агнцев</mark> и хлебных приношений к ним и возлияний для них, и принеси их нажертвенник дома Бога вашего в Иерусалиме.	5				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd1eccb20bf17ca830	ccee4690-8965-4876-9ea8-d3729257cc2e	0001a04fc4--613347fd1eccb20bf17ca830	56f21d06771dc32ed4c0b49b314a9461	APPROVED	+	
Можешь ли веревкою привязать единорога к <mark>борозде</mark>, и станет ли он боронить за тобою поле?	4				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd1eccb20bf17ca830	a92c0976-2af4-41af-8bfe-c81d81ecd1b7	0001a04fc4--613347fd1eccb20bf17ca830	56f21d06771dc32ed4c0b49b314a9461	APPROVED	+	
Немедленно поутру первосвященники со старейшинами и книжниками и весь синедрион составили <mark>совещание</mark> и, связав Иисуса, отвели и предали Пилату.	4				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd1eccb20bf17ca830	b26cc3f3-fdac-4f23-832e-6f23e90044bc	0001a04fc4--613347fd1eccb20bf17ca830	56f21d06771dc32ed4c0b49b314a9461	APPROVED	+	
Вы знаете, Филиппийцы, что в начале благовествования, когда я вышел из Македонии, ни одна церковь не оказала мне участия подаянием и <mark>принятием</mark>, кроме вас одних;	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd1eccb20bf17ca830	b7c833de-37f2-4bd7-97c0-773a2b797c9f	0001a04fc4--613347fd1eccb20bf17ca830	56f21d06771dc32ed4c0b49b314a9461	APPROVED	+	
(36:6) и выведет, как <mark>свет</mark>, правду твою и справедливость твою, как полдень.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd1eccb20bf17ca830	7357b61a-6b17-4d08-acfb-6912f90df095	0001a04fc4--613347fd1eccb20bf17ca830	56f21d06771dc32ed4c0b49b314a9461	APPROVED	+	
А они подстерегали шаги наши, чтобы мы не могли ходить по улицам нашим; приблизился <mark>конец</mark> наш, дни наши исполнились; пришел конец наш.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd1eccb20bf17ca830	bab42716-e100-413f-a4c3-68c5602abbec	0001a04fc4--613347fd1eccb20bf17ca830	56f21d06771dc32ed4c0b49b314a9461	APPROVED	+	
Когда сделался этот шум, собрался народ, и пришел в смятение, ибо каждый слышал их говорящих его <mark>наречием</mark>.	4				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd1eccb20bf17ca830	fa9fac90-4ce8-4a1b-b327-3c77aac645a0	0001a04fc4--613347fd1eccb20bf17ca830	56f21d06771dc32ed4c0b49b314a9461	APPROVED	+	
И сказал Езекия Исаии: благо слово Господне, которое ты изрек; потому что, присовокупил он, мир и <mark>благосостояние</mark> пребудут во дни мои.	4				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd1eccb20bf17ca830	4c156e82-ca99-43aa-bdd1-b544168b5eb4	0001a04fc4--613347fd1eccb20bf17ca830	56f21d06771dc32ed4c0b49b314a9461	APPROVED	+	
											
и <mark>доставку</mark> дров в назначенные времена и начатки. Помяни меня, Боже мой, во благо мне !	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd2c0aad3343067d12	840961f7-8334-44ee-90cf-111bf105bc48	0001a04fc4--613347fd2c0aad3343067d12	1bf77a90e847528fdaff118ca261326d	APPROVED	+	
А что <mark>сон</mark> повторился фараону дважды, это значит , что сие истинно слово Божие, и что вскоре Бог исполнит сие.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd2c0aad3343067d12	86fee8b2-e94c-4396-8f80-e1b301fc674f	0001a04fc4--613347fd2c0aad3343067d12	1bf77a90e847528fdaff118ca261326d	APPROVED	+	
и сказал: наг я вышел из чрева <mark>матери</mark> моей, наг и возвращусь. Господь дал, Господь и взял; да будет имя Господне благословенно!	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd2c0aad3343067d12	78aaf6cb-0c90-414f-be2b-de42a56a21f2	0001a04fc4--613347fd2c0aad3343067d12	1bf77a90e847528fdaff118ca261326d	APPROVED	+	
Затрудняясь в решении этого <mark>вопроса</mark>, я сказал: хочет ли он идти в Иерусалим и там быть судимым в этом?	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd2c0aad3343067d12	60b1ef89-1423-4782-ba50-36f6ffcd15cd	0001a04fc4--613347fd2c0aad3343067d12	1bf77a90e847528fdaff118ca261326d	APPROVED	+	
А Петр стоял вне за дверями. Потом другой ученик, который был знаком <mark>первосвященнику</mark>, вышел, и сказал придвернице, и ввел Петра.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd2c0aad3343067d12	000112e5-f10a-4509-b6f4-2b01bfddd459	0001a04fc4--613347fd2c0aad3343067d12	1bf77a90e847528fdaff118ca261326d	APPROVED	+	
и ввергнут их в печь огненную; там будет плач и <mark>скрежет</mark> зубов;	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd2c0aad3343067d12	d34e040d-249f-4c66-bd95-043e4cd83ac2	0001a04fc4--613347fd2c0aad3343067d12	1bf77a90e847528fdaff118ca261326d	APPROVED	+	
поднесли и тук из вола, и из овна курдюк, и тук покрывающий внутренности, почки и сальник на <mark>печени</mark>,	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd2c0aad3343067d12	c32ef9d7-d7e0-44e0-9268-b863cf599e88	0001a04fc4--613347fd2c0aad3343067d12	1bf77a90e847528fdaff118ca261326d	APPROVED	+	
третья часть у <mark>ворот</mark> Сур, и третья часть у ворот сзади телохранителей, и содержите стражу дома, чтобы не было повреждения;	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd2c0aad3343067d12	212bffbc-24d6-4be9-aba7-b936b6df90ca	0001a04fc4--613347fd2c0aad3343067d12	1bf77a90e847528fdaff118ca261326d	APPROVED	+	
Грозное <mark>положение</mark> твое и надменность сердца твоего обольстили тебя,живущего в расселинах скал и занимающего вершины холмов. Но, хотя бы ты, как орел, высоко свил гнездо твое, и оттуда низрину тебя, говорит Господь.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd2c0aad3343067d12	5aa1212b-d108-49f4-8955-97af76b57628	0001a04fc4--613347fd2c0aad3343067d12	1bf77a90e847528fdaff118ca261326d	APPROVED	+	
Тогда открылись у них <mark>глаза</mark>, и они узнали Его. Но Он стал невидим для них.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd2c0aad3343067d12	388089ff-c7d2-4099-a7da-e1b87f98c147	0001a04fc4--613347fd2c0aad3343067d12	1bf77a90e847528fdaff118ca261326d	APPROVED	+	
											
Буду нападать на них, как лишенная детей <mark>медведица</mark>, и раздирать вместилище сердца их, и поедать их там, как львица; полевые звери будут терзать их.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd30586357a721a98e	48b0aa35-5825-4fbe-845c-6148840c2a58	0001a04fc4--613347fd30586357a721a98e	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	+	
Вечером налетели перепелы и покрыли стан, а поутру лежала <mark>роса</mark> около стана;	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd30586357a721a98e	85418dc3-f6a0-4467-bcc1-e8a2cc38020a	0001a04fc4--613347fd30586357a721a98e	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	+	
Как <mark>алмаз</mark>, который крепче камня, сделал Я чело твое; не бойся их и не страшись перед лицем их, ибо они мятежный дом.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd30586357a721a98e	4f4a44ab-1d35-493e-9842-60a45a87107b	0001a04fc4--613347fd30586357a721a98e	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	+	
И осквернил он Тофет, что на долине сыновей Еннома, чтобы никто не проводил сына своего и <mark>дочери</mark> своей чрез огонь Молоху;	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd30586357a721a98e	4d9d90dd-f11e-42da-9a15-e2d6df518baa	0001a04fc4--613347fd30586357a721a98e	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	+	
Кто побеждает и соблюдает дела Мои до конца, тому дам <mark>власть</mark> над язычниками,	4				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd30586357a721a98e	26448c59-ab18-400a-9dfa-895439c9de0f	0001a04fc4--613347fd30586357a721a98e	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	+	
<mark>День</mark> тот да будет тьмою; да не взыщет его Бог свыше, и да не воссияет над ним свет!	4				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd30586357a721a98e	67398577-ad4d-4df7-9a00-cce23ab8844c	0001a04fc4--613347fd30586357a721a98e	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	+	
и положит курение на огонь пред лицем Господним, и облако курения покроет крышку, которая над <mark>ковчегом</mark> откровения, дабы ему не умереть;	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd30586357a721a98e	e319bb39-ddef-4e93-9141-a6408245856d	0001a04fc4--613347fd30586357a721a98e	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	+	
Утроба моя! утроба моя! скорблю во глубине сердца моего, волнуется во мне сердце мое, не могу молчать; ибо ты слышишь, душа моя, звук трубы, тревогу <mark>брани</mark>.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd30586357a721a98e	aefce793-0669-491f-9e0a-dd360ad0d5df	0001a04fc4--613347fd30586357a721a98e	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	+	
Елеазару, сыну Аарона священника, поручается елей для светильника и благовонное курение, и всегдашнее хлебное приношение и елей помазания, – поручается вся скиния и все, что в ней, святилище и <mark>принадлежности</mark> его.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd30586357a721a98e	6e2c8b7e-0e62-4ae1-90d3-99ffa3c6ac9e	0001a04fc4--613347fd30586357a721a98e	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	+	
если бы кто нес освященное мясо в поле одежды своей и полою своею коснулся хлеба, или чего-либо вареного, или <mark>вина</mark>, или елея, или какой-нибудь пищи: сделается ли это священным? И отвечали священники и сказали: нет.	4				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fd30586357a721a98e	41e0b200-bb93-4b40-801a-c4b28706672d	0001a04fc4--613347fd30586357a721a98e	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	+	
											
жертвенник всесожжения и решетку медную для него, и шесты его и все <mark>принадлежности</mark> его, умывальник и подножие его,	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fdd1ce79716005ab5b	bd47b498-5d53-4679-8d70-d014cb6078fd	0001a04fc4--613347fdd1ce79716005ab5b	25ceab95f8eb787143d9dba446761d97	APPROVED	+	
и положил он их на нарамники ефода, в <mark>память</mark> сынов Израилевых, как повелел Господь Моисею.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fdd1ce79716005ab5b	cf50c102-45f5-47b8-84fa-0561b200ca42	0001a04fc4--613347fdd1ce79716005ab5b	25ceab95f8eb787143d9dba446761d97	APPROVED	+	
Когда пришел Иаков в Египет, и <mark>отцы</mark> ваши возопили к Господу, то Господь послал Моисея и Аарона, и они вывели отцов ваших из Египта и поселили их на месте сем.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fdd1ce79716005ab5b	8351465d-1128-4533-9499-03cfc43da39c	0001a04fc4--613347fdd1ce79716005ab5b	25ceab95f8eb787143d9dba446761d97	APPROVED	+	
Сказав сие, Он поднялся в глазах их, и облако взяло Его из <mark>вида</mark> их.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fdd1ce79716005ab5b	247767c2-c4d3-4171-b8b9-a595afe6caf9	0001a04fc4--613347fdd1ce79716005ab5b	25ceab95f8eb787143d9dba446761d97	APPROVED	+	
Народ Мой вопрошает свое дерево и <mark>жезл</mark> его дает ему ответ; ибо дух блуда ввел их в заблуждение, и, блудодействуя, они отступили от Бога своего.	4				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fdd1ce79716005ab5b	165b8ad4-fae4-4f86-a44e-3def6052dd24	0001a04fc4--613347fdd1ce79716005ab5b	25ceab95f8eb787143d9dba446761d97	APPROVED	+	
Городские служители пересказали эти слова <mark>воеводам</mark>, и те испугались, услышав, что это Римские граждане.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fdd1ce79716005ab5b	12de8e92-bb83-4788-804a-759723681ab8	0001a04fc4--613347fdd1ce79716005ab5b	25ceab95f8eb787143d9dba446761d97	APPROVED	+	
то сами среди поношений и скорбей служа <mark>зрелищем</mark> для других , то принимая участие в других, находившихся в таком же состоянии ;	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fdd1ce79716005ab5b	ecef8bc7-d9d3-4bfa-860c-3bd7bea76ed4	0001a04fc4--613347fdd1ce79716005ab5b	25ceab95f8eb787143d9dba446761d97	APPROVED	+	
(5:19) Недолго будут у него в <mark>памяти</mark> дни жизни его; потому Бог и вознаграждает его радостью сердца его.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fdd1ce79716005ab5b	53fbef9f-0fc6-4c9f-a9c6-bce8e0a9c928	0001a04fc4--613347fdd1ce79716005ab5b	25ceab95f8eb787143d9dba446761d97	APPROVED	+	
И еще сказал Хирам: благословен Господь Бог Израилев,создавший небо и землю, давший царю Давиду сына мудрого, имеющего <mark>смысл</mark> и разум, который намерен строить дом Господу и дом царский для себя.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fdd1ce79716005ab5b	1c338764-ab72-46ee-8211-a44abb347bf0	0001a04fc4--613347fdd1ce79716005ab5b	25ceab95f8eb787143d9dba446761d97	APPROVED	+	
И не будет в Египте такого дела, которое совершить умели бы <mark>голова</mark> и хвост, пальма и трость.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347fdd1ce79716005ab5b	79ab0d0d-e3a6-495b-ab3a-daa1d25025f6	0001a04fc4--613347fdd1ce79716005ab5b	25ceab95f8eb787143d9dba446761d97	APPROVED	+	
											
только будь тверд и очень мужествен, и тщательно храни и исполняй весь закон, который завещал тебе Моисей, раб Мой; не уклоняйся от него ни направо ни налево, дабы поступать благоразумно во всех <mark>предприятиях</mark> твоих.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347ffb1b9b63a7b03f7af	fcde5964-9a0e-40f7-b453-f51cc21ab0ca	0001a04fc4--613347ffb1b9b63a7b03f7af	40ad51b49892dca94b905eca8926568a	APPROVED	+	
Но через несколько лет они сблизятся, и дочь южного царя придет к царю северному, чтобы установить правильные <mark>отношения</mark> между ними; но она не удержит силы в руках своих, не устоит и род ее, но преданы будут как она, так и сопровождавшие ее, и рожденный ею, и помогавшие ей в те времена.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347ffb1b9b63a7b03f7af	d2adabd9-8be7-49ab-9f28-7020976f8a57	0001a04fc4--613347ffb1b9b63a7b03f7af	40ad51b49892dca94b905eca8926568a	APPROVED	+	
Когда дошли до гумна Хидона, Оза простер руку свою, чтобы придержать <mark>ковчег</mark>, ибо волы наклонили его.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347ffb1b9b63a7b03f7af	826b1cc8-df6a-4a2f-ad90-dbc926ace5e8	0001a04fc4--613347ffb1b9b63a7b03f7af	40ad51b49892dca94b905eca8926568a	APPROVED	+	
Препояшьтесь вретищем и плачьте, священники! рыдайте, служители <mark>алтаря</mark>! войдите, ночуйте во вретищах, служители Бога моего! ибо не стало в доме Бога вашего хлебного приношения и возлияния.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347ffb1b9b63a7b03f7af	8cd67051-8906-4a2e-b715-a7d70bc0257c	0001a04fc4--613347ffb1b9b63a7b03f7af	40ad51b49892dca94b905eca8926568a	APPROVED	+	
С одной стороны к пальме обращено лицо человеческое, а с другой стороны к <mark>пальме</mark> – лице львиное; так сделано во всем храме кругом.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--613347ffb1b9b63a7b03f7af	0b7aa6b3-16cd-4b88-9184-9f0050fb7d30	0001a04fc4--613347ffb1b9b63a7b03f7af	40ad51b49892dca94b905eca8926568a	APPROVED	+	
