INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:started	ASSIGNMENT:submitted
В ходе допроса сотрудник полиции подвергал <mark>брата</mark> автора различным видам жестокого обращения (наносил пощечины, бил прикладом).	1				efa9003a-a1bf-463a-b5bb-4ba37b465055	00024bafed--642fdf072d29fb66b5614465	6864963fbbd421c78a7cca115fd5a327	2023-04-07T09:14:47.084	2023-04-07T09:15:47.349
Финансирование, выделяемое группам, занимающимся местными <mark>водоразделами</mark>, было увеличено почти в четыре раза: со 120 000 долл. в 2006 году до 750 000 долл. в 2010 году.	2				1446bbf5-25fb-4c3f-aad8-12c22ae69555	00024bafed--642fdf072d29fb66b5614465	6864963fbbd421c78a7cca115fd5a327	2023-04-07T09:14:47.084	2023-04-07T09:15:47.349
Не подлежит сомнению, что заявитель на момент нанесения ему телесных <mark>повреждений</mark> находился под следствием в помещениях Министерства внутренних дел в Астане.	2				c8e9de9d-a171-427f-a9bd-140270501725	00024bafed--642fdf072d29fb66b5614465	6864963fbbd421c78a7cca115fd5a327	2023-04-07T09:14:47.084	2023-04-07T09:15:47.349
23. Упрощение процедур торговли должно принести выгоды, сходные с выгодами от снижения ставок <mark>тарифа</mark>, поскольку обременительные таможенные процедуры приводят к увеличению торговых издержек.	1				a3fa8c8e-7e13-46ce-90a2-8684bec130de	00024bafed--642fdf07497bb16fa8905752	2495ed3f784fa5b2c08424f71fe69478	2023-04-07T09:14:47.387	2023-04-07T09:15:59.943
В секторе финансовых услуг все страны ВАС взяли на себя обязательства в отношении банковских и страховых услуг, оговорив лишь небольшой набор условий (например, требование постоянного проживания для банковских <mark>менеджеров</mark>).	1				ebfd485d-e430-4e88-8ab3-8127a0c7b4de	00024bafed--642fdf07497bb16fa8905752	2495ed3f784fa5b2c08424f71fe69478	2023-04-07T09:14:47.387	2023-04-07T09:15:59.943
72. КЛРД выразил <mark>беспокойство</mark> в связи с тем, что система выдачи разрешений на работу и квот для найма иностранных работников носит ограничительный характер и может привести к дискриминации.	1				8c05c0b1-ebc7-4ab7-9a1f-8e48c2810ceb	00024bafed--642fdf07497bb16fa8905752	2495ed3f784fa5b2c08424f71fe69478	2023-04-07T09:14:47.387	2023-04-07T09:15:59.943
48. В соответствии с этими директивами МИНСВ, его технические партнеры и организации инвалидов совместными усилиями составили Практический справочник по вопросам доступа инвалидов в общественные инфраструктурные <mark>сооружения</mark>, здания и места.	1				06531139-56ac-4bf5-af1c-210eddd12899	00024bafed--642fdf07497bb16fa8905752	2495ed3f784fa5b2c08424f71fe69478	2023-04-07T09:14:47.387	2023-04-07T09:15:59.943
b) Конвенция против пыток и других жестоких, бесчеловечных или унижающих достоинство видов обращения или <mark>наказания</mark> -- в 2011 году;	1				3fedb5d2-8ceb-4fde-b9fb-9bcd737d0017	00024bafed--642fdf07497bb16fa8905752	2495ed3f784fa5b2c08424f71fe69478	2023-04-07T09:14:47.387	2023-04-07T09:15:59.943
В этой связи важно, чтобы подготовка учителей была адекватной и придавала им чувство уверенности и безопасности в процессе преподавания истории с применением <mark>похода</mark>, позволяющего учитывать различные точки зрения.	1				74e097e4-2e17-4a3b-b00a-95fc176be52d	00024bafed--642fdf07497bb16fa8905752	2495ed3f784fa5b2c08424f71fe69478	2023-04-07T09:14:47.387	2023-04-07T09:15:59.943
"v) подготовил документальный фильм ""Фемицид, <mark>страсть</mark> или контроль"", в котором анализируется ответственность средств массовой информации в ходе уголовного судопроизводства;"	1				8dd6ed23-7e75-4086-986b-0546dfe18035	00024bafed--642fdf07497bb16fa8905752	2495ed3f784fa5b2c08424f71fe69478	2023-04-07T09:14:47.387	2023-04-07T09:15:59.943
Речь идет о многочисленных случаях изнасилований, в том числе групповых, принуждения к браку, сексуального <mark>рабства</mark> и физических издевательств над женщинами и девочками.	1				d5351e10-ecdf-45f7-ae02-f4fd0a028a95	00024bafed--642fdf07497bb16fa8905752	2495ed3f784fa5b2c08424f71fe69478	2023-04-07T09:14:47.387	2023-04-07T09:15:59.943
Основные публикации Организации Объединенных Наций: <<Глобальная перспектива в области биоразнообразия>>, <<Мировое экономическое положение и перспективы>>, <<Устойчивое развитие в XXI <mark>веке</mark>>>	2				1256ae32-0ba9-4b2d-9834-831c0f5783ab	00024bafed--642fdf07497bb16fa8905752	2495ed3f784fa5b2c08424f71fe69478	2023-04-07T09:14:47.387	2023-04-07T09:15:59.943
"Фонд ""Лордина"" ведет строительство Института по <mark>овладению</mark> профессиональными навыками для лиц, содержащихся в лагере в Гамбаге, и жителей окрестных общин."	1				251200c7-b2b6-4d99-b0bb-2c0199fd36c3	00024bafed--642fdf07497bb16fa8905752	2495ed3f784fa5b2c08424f71fe69478	2023-04-07T09:14:47.387	2023-04-07T09:15:59.943
Духовная или внутренняя сила улучшает психическое здоровье и тем самым создает потенциал для принятия решений, созидательного <mark>творчества</mark> и психологической устойчивости.	2				b5fc761f-467f-4d4f-a8f3-80c85a1df1d2	00024bafed--642fdf08c211ef5825114446	6faaf91ec760cb9c0e9645f6ffd79d8c	2023-04-07T09:14:48.716	2023-04-07T09:17:09.174
В частности, политические партии рекомендовали обеспечивать бóльшую степень транспарентности в вопросе об урегулировании кризиса в северной части и подключения политических <mark>партий</mark> и организаций гражданского общества к переговорам в Алжире.	2				abbd69f6-2d3c-4be3-a725-25513081b3f8	00024bafed--642fdf08c211ef5825114446	6faaf91ec760cb9c0e9645f6ffd79d8c	2023-04-07T09:14:48.716	2023-04-07T09:17:09.174
Автор ходатайствовал о проведении новой экспертизы и продемонстрировал в Суде свои травмы (растянутые запястья, смещенные позвонки и выбитые <mark>зубы</mark>).	1				10a7c5e8-c5b3-4afb-b94d-a9268cc2829b	00024bafed--642fdf08c211ef5825114446	6faaf91ec760cb9c0e9645f6ffd79d8c	2023-04-07T09:14:48.716	2023-04-07T09:17:09.174
4.1 Метод регенерации (периодической или непрерывной) и технические <mark>параметры</mark> регенерации МУОВ для снижения выбросов твердых частиц определяют путем применения нижеследующей процедуры.	3				c175b4a0-9cf7-4bea-8a1a-961414e1a993	00024bafed--642fdf08c211ef5825114446	6faaf91ec760cb9c0e9645f6ffd79d8c	2023-04-07T09:14:48.716	2023-04-07T09:17:09.174
:: Эксплуатация и техническое обслуживание 268 принадлежащих Организации Объединенных Наций генераторов, 15 сварочных генераторов и 98 принадлежащих Организации Объединенных Наций <mark>мачт</mark> освещения	2				582c2b75-4dee-479e-aa6e-debaddd46aa8	00024bafed--642fdf08c211ef5825114446	6faaf91ec760cb9c0e9645f6ffd79d8c	2023-04-07T09:14:48.716	2023-04-07T09:17:09.174
В 2007 году эта черта составляла 3 834 дирхама на <mark>душу</mark> населения в год в городских районах и 3 569 дирхамов в год в сельской местности.	2				012de249-1b85-4917-828e-ecd21d2b87c3	00024bafed--642fdf08c211ef5825114446	6faaf91ec760cb9c0e9645f6ffd79d8c	2023-04-07T09:14:48.716	2023-04-07T09:17:09.174
4. Г-н Педерсен (Норвегия), выступая от <mark>имени</mark> авторов проекта резолюции, говорит, что многие делегации участвуют в консультациях, что свидетельствует о том, что проблема защиты женщин-правозащитников волнует всех.	2				ae9be874-7136-4de1-80a6-3a763abdfdf6	00024bafed--642fdf08c211ef5825114446	6faaf91ec760cb9c0e9645f6ffd79d8c	2023-04-07T09:14:48.716	2023-04-07T09:17:09.174
а 12 мая 2011 года <mark>Афганистан</mark> согласился с новой факультативной процедурой подготовки сфокусированных докладов на основе ответов на перечень вопросов, препровождаемый до представления докладов.	1				f427acd4-a2cf-46de-b877-977a3c5e62b2	00024bafed--642fdf08c211ef5825114446	6faaf91ec760cb9c0e9645f6ffd79d8c	2023-04-07T09:14:48.716	2023-04-07T09:17:09.174
"Приложение ""Kick It Out"" (www.kickitout.org), разработанное совместно Make Positive и Sherry Design Studios, направлено на борьбу с проявлениями расизма на футбольных <mark>матчах</mark>."	2				33656627-7d71-4504-a27d-19115d09afe3	00024bafed--642fdf08c211ef5825114446	6faaf91ec760cb9c0e9645f6ffd79d8c	2023-04-07T09:14:48.716	2023-04-07T09:17:09.174
"2.47 ""Стандартная эталонная испытательная шина (СЭИШ)"" означает шину, которая изготавливается, проверяется и хранится в соответствии со стандартами Американского общества по испытаниям и материалам (<mark>АСТМ</mark>),"	5				7c973e0d-9245-4d60-a424-d6d751bdda50	00024bafed--642fdf08c211ef5825114446	6faaf91ec760cb9c0e9645f6ffd79d8c	2023-04-07T09:14:48.716	2023-04-07T09:17:09.174
Можно совершенствовать технические способности сити-<mark>менеджеров</mark> и практических специалистов путем обменов между городами с помощью гражданского общества, технических центров, институтов и академических кругов, а также посредством привлечения опыта национальных экспертов.	2				ffcf1d40-a99b-4055-bfec-e194b933d053	00024bafed--642fdf08fcf99b3fe7a13011	049bbb5c27402b711ec8b6dd73515fd6	2023-04-07T09:14:48.003	2023-04-07T09:16:42.390
Г-н Маас Гооте является Исполнительным директором Нидерландского отделения Всемирного союза охраны <mark>природы</mark> (МСОП) - крупнейшей в мире сети природоохранных организаций.	1				89e5e599-0aad-4c3d-bf82-f4292e681551	00024bafed--642fdf08fcf99b3fe7a13011	049bbb5c27402b711ec8b6dd73515fd6	2023-04-07T09:14:48.003	2023-04-07T09:16:42.390
Хотя правительство Мьянмы неоднократно решительно заявляло о мерах, которые будут приниматься в отношении лиц, совершающих акты насилия, эти заявления не были с достаточной твердостью доведены до сведения населения на <mark>периферии</mark>.	3				82f329cd-05da-4cd1-bb7b-ddb613dbf966	00024bafed--642fdf08fcf99b3fe7a13011	049bbb5c27402b711ec8b6dd73515fd6	2023-04-07T09:14:48.003	2023-04-07T09:16:42.390
Использование новых технологий, таких как мобильные <mark>деньги</mark>, и инновационных бизнес-моделей продемонстрировало большие возможности обхода и преодоления препятствий для доступа.	1				d95f4353-8953-4c9c-be23-06b2812f4f7f	00024bafed--642fdf08fcf99b3fe7a13011	049bbb5c27402b711ec8b6dd73515fd6	2023-04-07T09:14:48.003	2023-04-07T09:16:42.390
Цель настоящего <mark>меморандума</mark> состоит в том, чтобы указать нынешний состав Международного Суда и изложить процедуру выборов в Генеральной Ассамблее и Совете Безопасности.	4				a795c890-9d1c-40e4-926a-8565158bd927	00024bafed--642fdf08fcf99b3fe7a13011	049bbb5c27402b711ec8b6dd73515fd6	2023-04-07T09:14:48.003	2023-04-07T09:16:42.390
Было высказано мнение о нецелесообразности безоговорочного одобрения модели финансирования; вместо этого УНП ООН в рамках тесных консультаций с <mark>государствами</mark>-членами следует продолжить контролировать и анализировать ход внедрения этой модели.	1				a4e11a6d-7e8b-4029-ad91-a7ac9e715934	00024bafed--642fdf08fcf99b3fe7a13011	049bbb5c27402b711ec8b6dd73515fd6	2023-04-07T09:14:48.003	2023-04-07T09:16:42.390
"122.139, 122.140, 122.145, 122.150 Сообщить о судьбе всех политических заключенных, в частности членов ""группы 15"", и освободить их (Джибути, Испания, <mark>Франция</mark>, США)."	1				ddb52ecc-c992-452f-81bf-53f0b91d78e9	00024bafed--642fdf08fcf99b3fe7a13011	049bbb5c27402b711ec8b6dd73515fd6	2023-04-07T09:14:48.003	2023-04-07T09:16:42.390
Чтобы придать <mark>агрессии</mark> видимость законности, выбивают нужные резолюции из международных организаций, а если по каким-то причинам этого не получается, вовсе игнорируют и Совет Безопасности ООН, и ООН в целом.	2				e70cbc14-cad4-4295-b27d-4ef6c0b5acdb	00024bafed--642fdf08fcf99b3fe7a13011	049bbb5c27402b711ec8b6dd73515fd6	2023-04-07T09:14:48.003	2023-04-07T09:16:42.390
(a) учетом потребностей и возможностей (напр., знание <mark>языков</mark>, грамотность, доступ к Интернету, географическое местоположение (город/село), мобильность) заинтересованной общественности, чтобы она могла эффективно участвовать в процедуре;	1				1dec16c6-fff7-4a03-9cc9-1fdf3170c549	00024bafed--642fdf08fcf99b3fe7a13011	049bbb5c27402b711ec8b6dd73515fd6	2023-04-07T09:14:48.003	2023-04-07T09:16:42.390
79. Словения отметила, что принятый в 2013 году закон о декриминализации абортов в первые три месяца беременности стал важной <mark>вехой</mark> в деле защиты прав женщин.	3				67c8e342-b370-4927-96f2-fd4dfb3872b8	00024bafed--642fdf08fcf99b3fe7a13011	049bbb5c27402b711ec8b6dd73515fd6	2023-04-07T09:14:48.003	2023-04-07T09:16:42.390
Можно совершенствовать технические способности сити-<mark>менеджеров</mark> и практических специалистов путем обменов между городами с помощью гражданского общества, технических центров, институтов и академических кругов, а также посредством привлечения опыта национальных экспертов.	2				ffcf1d40-a99b-4055-bfec-e194b933d053	00024bafed--642fdf09bfbe7f7e1c3ef2f3	69e918870fcea9f899e616e1845b59c4	2023-04-07T09:14:49.249	2023-04-07T09:16:08.511
Г-н Маас Гооте является Исполнительным директором Нидерландского отделения Всемирного союза охраны <mark>природы</mark> (МСОП) - крупнейшей в мире сети природоохранных организаций.	1				89e5e599-0aad-4c3d-bf82-f4292e681551	00024bafed--642fdf09bfbe7f7e1c3ef2f3	69e918870fcea9f899e616e1845b59c4	2023-04-07T09:14:49.249	2023-04-07T09:16:08.511
Хотя правительство Мьянмы неоднократно решительно заявляло о мерах, которые будут приниматься в отношении лиц, совершающих акты насилия, эти заявления не были с достаточной твердостью доведены до сведения населения на <mark>периферии</mark>.	1				82f329cd-05da-4cd1-bb7b-ddb613dbf966	00024bafed--642fdf09bfbe7f7e1c3ef2f3	69e918870fcea9f899e616e1845b59c4	2023-04-07T09:14:49.249	2023-04-07T09:16:08.511
Использование новых технологий, таких как мобильные <mark>деньги</mark>, и инновационных бизнес-моделей продемонстрировало большие возможности обхода и преодоления препятствий для доступа.	2				d95f4353-8953-4c9c-be23-06b2812f4f7f	00024bafed--642fdf09bfbe7f7e1c3ef2f3	69e918870fcea9f899e616e1845b59c4	2023-04-07T09:14:49.249	2023-04-07T09:16:08.511
Цель настоящего <mark>меморандума</mark> состоит в том, чтобы указать нынешний состав Международного Суда и изложить процедуру выборов в Генеральной Ассамблее и Совете Безопасности.	2				a795c890-9d1c-40e4-926a-8565158bd927	00024bafed--642fdf09bfbe7f7e1c3ef2f3	69e918870fcea9f899e616e1845b59c4	2023-04-07T09:14:49.249	2023-04-07T09:16:08.511
Было высказано мнение о нецелесообразности безоговорочного одобрения модели финансирования; вместо этого УНП ООН в рамках тесных консультаций с <mark>государствами</mark>-членами следует продолжить контролировать и анализировать ход внедрения этой модели.	1				a4e11a6d-7e8b-4029-ad91-a7ac9e715934	00024bafed--642fdf09bfbe7f7e1c3ef2f3	69e918870fcea9f899e616e1845b59c4	2023-04-07T09:14:49.249	2023-04-07T09:16:08.511
"122.139, 122.140, 122.145, 122.150 Сообщить о судьбе всех политических заключенных, в частности членов ""группы 15"", и освободить их (Джибути, Испания, <mark>Франция</mark>, США)."	1				ddb52ecc-c992-452f-81bf-53f0b91d78e9	00024bafed--642fdf09bfbe7f7e1c3ef2f3	69e918870fcea9f899e616e1845b59c4	2023-04-07T09:14:49.249	2023-04-07T09:16:08.511
Чтобы придать <mark>агрессии</mark> видимость законности, выбивают нужные резолюции из международных организаций, а если по каким-то причинам этого не получается, вовсе игнорируют и Совет Безопасности ООН, и ООН в целом.	1				e70cbc14-cad4-4295-b27d-4ef6c0b5acdb	00024bafed--642fdf09bfbe7f7e1c3ef2f3	69e918870fcea9f899e616e1845b59c4	2023-04-07T09:14:49.249	2023-04-07T09:16:08.511
(a) учетом потребностей и возможностей (напр., знание <mark>языков</mark>, грамотность, доступ к Интернету, географическое местоположение (город/село), мобильность) заинтересованной общественности, чтобы она могла эффективно участвовать в процедуре;	1				1dec16c6-fff7-4a03-9cc9-1fdf3170c549	00024bafed--642fdf09bfbe7f7e1c3ef2f3	69e918870fcea9f899e616e1845b59c4	2023-04-07T09:14:49.249	2023-04-07T09:16:08.511
79. Словения отметила, что принятый в 2013 году закон о декриминализации абортов в первые три месяца беременности стал важной <mark>вехой</mark> в деле защиты прав женщин.	1				67c8e342-b370-4927-96f2-fd4dfb3872b8	00024bafed--642fdf09bfbe7f7e1c3ef2f3	69e918870fcea9f899e616e1845b59c4	2023-04-07T09:14:49.249	2023-04-07T09:16:08.511
Предложение по дополнению 19 к Правилам № 54 (<mark>шины</mark> для транспортных средств неиндивидуального пользования и их прицепов)	1				0d25786f-e305-4e53-a1ca-45294dc8f493	00024bafed--642fdf0a44c7204701c9152d	7146356c9e8c4e797cdeebbb98a1ef83	2023-04-07T09:14:50.213	2023-04-07T09:15:15.090
Нехимические альтернативы - издержки на производство, монтаж и техническое обслуживание на <mark>основе</mark> сопоставления с расходами на каждую опору для воздушных линий	2				581b8512-2415-467d-b18f-35dbf5be36ae	00024bafed--642fdf0a44c7204701c9152d	7146356c9e8c4e797cdeebbb98a1ef83	2023-04-07T09:14:50.213	2023-04-07T09:15:15.090
В этой обстановке ненависти и <mark>агрессии</mark>, разжигаемой правительством Израиля, не прекращаются также террор и насилие со стороны израильских поселенцев.	1				fdcdbe92-dfaa-4148-85e0-47c9c7e8b0bd	00024bafed--642fdf0a44c7204701c9152d	7146356c9e8c4e797cdeebbb98a1ef83	2023-04-07T09:14:50.213	2023-04-07T09:15:15.090
На системе государственного здравоохранения косвенным образом сказываются препятствия в отношении инвестиций в инфраструктуру: жилищное и дорожное строительство, <mark>водоснабжение</mark> и санитарию.	1				f5213d6d-3f5d-4e55-9de9-80c59556b2b5	00024bafed--642fdf0a44c7204701c9152d	7146356c9e8c4e797cdeebbb98a1ef83	2023-04-07T09:14:50.213	2023-04-07T09:15:15.090
Итоги второго совещания Бюро Комитета по внутреннему транспорту за период 2014−2015 годов (3 <mark>июня</mark> 2014 года)	1				d6c93275-f120-4391-87e0-39faf934bed1	00024bafed--642fdf0a44c7204701c9152d	7146356c9e8c4e797cdeebbb98a1ef83	2023-04-07T09:14:50.213	2023-04-07T09:15:15.090
b) поощрять и осуществлять на систематической основе соответствующую установку уличного оборудования, а также постепенное устранение физических препятствий, таких как ступеньки и лестницы между улицами, <mark>зданиями</mark> и транспортными системами;	1				458b4f06-9a39-4953-906f-3d4124f2ccb7	00024bafed--642fdf0a44c7204701c9152d	7146356c9e8c4e797cdeebbb98a1ef83	2023-04-07T09:14:50.213	2023-04-07T09:15:15.090
23. Этот показатель позволяет измерить процентную <mark>долю</mark> ЭУЧПГОП в общем объеме выпуска в разбивке по отраслям экономической деятельности за определенный промежуток времени в базисных ценах.	1				9f4af21f-c264-47a1-9eef-8e1a1c9c7d00	00024bafed--642fdf0a44c7204701c9152d	7146356c9e8c4e797cdeebbb98a1ef83	2023-04-07T09:14:50.213	2023-04-07T09:15:15.090
В ходе допроса сотрудник полиции подвергал <mark>брата</mark> автора различным видам жестокого обращения (наносил пощечины, бил прикладом).	1				efa9003a-a1bf-463a-b5bb-4ba37b465055	00024bafed--642fdf0a44c7204701c9152d	7146356c9e8c4e797cdeebbb98a1ef83	2023-04-07T09:14:50.213	2023-04-07T09:15:15.090
Финансирование, выделяемое группам, занимающимся местными <mark>водоразделами</mark>, было увеличено почти в четыре раза: со 120 000 долл. в 2006 году до 750 000 долл. в 2010 году.	1				1446bbf5-25fb-4c3f-aad8-12c22ae69555	00024bafed--642fdf0a44c7204701c9152d	7146356c9e8c4e797cdeebbb98a1ef83	2023-04-07T09:14:50.213	2023-04-07T09:15:15.090
Не подлежит сомнению, что заявитель на момент нанесения ему телесных <mark>повреждений</mark> находился под следствием в помещениях Министерства внутренних дел в Астане.	1				c8e9de9d-a171-427f-a9bd-140270501725	00024bafed--642fdf0a44c7204701c9152d	7146356c9e8c4e797cdeebbb98a1ef83	2023-04-07T09:14:50.213	2023-04-07T09:15:15.090
Поскольку Испания незаконно ушла от выполнения своей ответственности за деколонизацию территории, Организация Объединенных Наций несет признанную всеми ответственность за <mark>судьбу</mark> народа Западной Сахары.	2				dd072731-9d28-4a58-9e4b-518a302e7f73	00024bafed--642fdf0c5986385871da3bad	73e1ce0f0a4512763948a032e789ad21	2023-04-07T09:14:52.497	2023-04-07T09:16:08.586
Оппоненты выразили <mark>несогласие</mark> с решениями Всеобщего национального конгресса и организовали информационно-политическую кампанию с целью упразднить его, которая, однако, прошла с ограниченным успехом.	2				cf167a34-fb25-4adf-b77e-b69d67ece23e	00024bafed--642fdf0c5986385871da3bad	73e1ce0f0a4512763948a032e789ad21	2023-04-07T09:14:52.497	2023-04-07T09:16:08.586
В целом подход государства заключается в создании благоприятных условий для преобладающих традиционных <mark>конфессий</mark> - ислама и христианства.	3				a0d464e7-c2fd-450b-806b-60c3abaced6c	00024bafed--642fdf0c5986385871da3bad	73e1ce0f0a4512763948a032e789ad21	2023-04-07T09:14:52.497	2023-04-07T09:16:08.586
Что касается высшего образования, то квалификация рабочей силы не соответствует требованиям рынка и имеет место значительная <<утечка <mark>мозгов</mark>>> в страны Ближнего Востока.	2				7841e0ca-6c1a-4ae8-a7da-c61c2ec8fc9f	00024bafed--642fdf0c5986385871da3bad	73e1ce0f0a4512763948a032e789ad21	2023-04-07T09:14:52.497	2023-04-07T09:16:08.586
Поскольку <mark>женщины</mark> являются прирожденными руководителями и учителями, они должны иметь возможность совместно с мужчинами выполнять эти ключевые функции посредством таких мер, как:	1				aa1b2933-34b7-4a2c-a3d0-07336cf9ac1a	00024bafed--642fdf0c5986385871da3bad	73e1ce0f0a4512763948a032e789ad21	2023-04-07T09:14:52.497	2023-04-07T09:16:08.586
70. Некоторые сотрудники пограничных служб конфискуют личное имущество мигрантов, например удостоверения личности, <mark>деньги</mark> и мобильные телефоны, и не возвращают их, когда мигранты высылаются.	2				4ae44792-e016-44c9-8eca-06f8375030db	00024bafed--642fdf0c5986385871da3bad	73e1ce0f0a4512763948a032e789ad21	2023-04-07T09:14:52.497	2023-04-07T09:16:08.586
Регистрируют наивысший уровень шума звука по шкале А при открытии регулятора давления и при выпуске <mark>воздуха</mark> из систем рабочего и стояночного тормозов после их использования.	2				72486e07-d1c2-439d-9af3-d6203ede4b0a	00024bafed--642fdf0c5986385871da3bad	73e1ce0f0a4512763948a032e789ad21	2023-04-07T09:14:52.497	2023-04-07T09:16:08.586
b) улучшать базовый мониторинг островных систем и детализацию прогнозов климатической модели, которые позволяют лучше прогнозировать будущее <mark>воздействие</mark> на малые островные развивающиеся государства;	2				cc0e1c94-fbc6-45b2-81ac-e33c981a3769	00024bafed--642fdf0c5986385871da3bad	73e1ce0f0a4512763948a032e789ad21	2023-04-07T09:14:52.497	2023-04-07T09:16:08.586
С. Взносы, полученные в 2014 <mark>году</mark> и в счет 2014 года для Конвенции и Протокола, по состоянию на 31 марта 2014 года	1				df0a861a-a78f-4c1f-a92f-a90666c68f54	00024bafed--642fdf0c5986385871da3bad	73e1ce0f0a4512763948a032e789ad21	2023-04-07T09:14:52.497	2023-04-07T09:16:08.586
К сожалению, во время этого нападения были убиты заместитель <mark>начальника</mark> тюрьмы и один охранник и ранены начальник тюрьмы и один старший сотрудник.	2				b30ff086-d914-4854-8385-74457ce3326f	00024bafed--642fdf0c5986385871da3bad	73e1ce0f0a4512763948a032e789ad21	2023-04-07T09:14:52.497	2023-04-07T09:16:08.586
В связи с различными вопросами поднималась тема обеспечения равенства между <mark>мужчинами</mark> и женщинами, в том числе в связи с числом мужчин и женщин в Канцелярии Председателя Генеральной Ассамблеи.	1				81ea741a-4042-4dde-abfa-4d2a83b073c6	00024bafed--642fdf0d64aa503006bc2fad	a13bab9f28b2706ed52b6a7fe11977b6	2023-04-07T09:14:53.116	2023-04-07T09:15:06.151
a) ознакомления региональных и местных субъектов и их социальных партнеров с соответствующим законодательством и его <mark>популяризации</mark> в их среде;	1				5594698f-4976-4292-a884-424a9b7ed8c3	00024bafed--642fdf0d64aa503006bc2fad	a13bab9f28b2706ed52b6a7fe11977b6	2023-04-07T09:14:53.116	2023-04-07T09:15:06.151
5) <mark>Коды</mark> типов транспортных средств в рамках внутреннего судоходства указаны в рекомендации № 28 ЕЭК ООН (приложение 4.1).	1				bf98a99b-789c-4451-9d20-0a30fe132ab4	00024bafed--642fdf0d64aa503006bc2fad	a13bab9f28b2706ed52b6a7fe11977b6	2023-04-07T09:14:53.116	2023-04-07T09:15:06.151
Основная ответственность семей заключается в обеспечении детям ухода и защиты в атмосфере счастья, <mark>любви</mark> и взаимопонимания, и потому любые инициативы по защите детей должны быть ориентированы на интересы семьи.	1				5668d13d-7b15-4026-938f-714d09848ef4	00024bafed--642fdf0d64aa503006bc2fad	a13bab9f28b2706ed52b6a7fe11977b6	2023-04-07T09:14:53.116	2023-04-07T09:15:06.151
6. Молодая женщина теряет контроль над своим транспортным средством после обгона другого автомобиля на скоростном <mark>шоссе</mark>, в результате чего автомобиль заносит и он ударяется об ограждение на разделительной полосе.	1				9bbc4abf-981c-46ad-b792-ed3794987d63	00024bafed--642fdf0d64aa503006bc2fad	a13bab9f28b2706ed52b6a7fe11977b6	2023-04-07T09:14:53.116	2023-04-07T09:15:06.151
3.4.5.7.3 В системах UFM без теплообменника для повышения температуры калибровочного <mark>воздуха</mark> должен использоваться нагреватель; затем система стабилизируется, и со всех приборов снимают показания.	1				606a1eff-4a14-4003-a770-b172bf9b12a0	00024bafed--642fdf0d64aa503006bc2fad	a13bab9f28b2706ed52b6a7fe11977b6	2023-04-07T09:14:53.116	2023-04-07T09:15:06.151
На <mark>слайде</mark> вы хорошо видите, что 15 июля работало 7 станций, 16 июля - 8, а 17 июля их было уже 9.	1				23faee0f-ceff-4e09-b39e-bac24abd8804	00024bafed--642fdf0d64aa503006bc2fad	a13bab9f28b2706ed52b6a7fe11977b6	2023-04-07T09:14:53.116	2023-04-07T09:15:06.151
Уголовная ответственность в отношении юридических лиц не применяется, что не наносит ущерба индивидуальной уголовной ответственности тех представителей, которые совершают свои действия через посредство юридического <mark>лица</mark>.	1				362cff88-ae93-47bc-a899-1a24df5bce6f	00024bafed--642fdf0d64aa503006bc2fad	a13bab9f28b2706ed52b6a7fe11977b6	2023-04-07T09:14:53.116	2023-04-07T09:15:06.151
8.4.7.2 разгибают левую ногу без перемещения бедра по подушке сиденья и <mark>подошву</mark> ступни устанавливают на опоре для ног.	1				60a6dd1d-5633-4fc3-821f-055bb12e841b	00024bafed--642fdf0d64aa503006bc2fad	a13bab9f28b2706ed52b6a7fe11977b6	2023-04-07T09:14:53.116	2023-04-07T09:15:06.151
В разных контекстах и сотрудники консульских учреждений, и государственные <mark>нотариусы</mark>, и председатели судов, и национальные суды считались органами, которые обладают компетенцией для удостоверения подлинности.	1				a86122f2-60a2-474d-afbf-170fc994068f	00024bafed--642fdf0d64aa503006bc2fad	a13bab9f28b2706ed52b6a7fe11977b6	2023-04-07T09:14:53.116	2023-04-07T09:15:06.151
"Программа по <mark>информатизации</mark> Африки подписала соглашение с провайдером услуг спутниковой и оптико-волоконной связи (First Space Fiber) о разработке модельных рамок для ""электронных школ"", испытания которых пройдут в Сенегале."	2				c2e967cc-29c1-44ad-8b88-319ae5fd032a	00024bafed--642fdf0ddef02f6cb266db91	44d7d24256edbe515301aee5c6397767	2023-04-07T09:14:53.913	2023-04-07T09:15:24.867
Улучшились показатели соблюдения процедур антиретровирусной <mark>терапии</mark> и терапевтического лечения туберкулеза, указывая на то, что питание в медицинских учреждениях позволило пациентам регулярно их посещать.	2				23cb1979-d0fa-4276-a281-c1304e8d739c	00024bafed--642fdf0ddef02f6cb266db91	44d7d24256edbe515301aee5c6397767	2023-04-07T09:14:53.913	2023-04-07T09:15:24.867
250. В области международных культурных обменов, конкурсов и фестивалей <mark>Дирекция</mark> занимается организацией фестивалей арабской музыки.	2				0593b6b6-c3ef-4e2c-b994-a181120c2820	00024bafed--642fdf0ddef02f6cb266db91	44d7d24256edbe515301aee5c6397767	2023-04-07T09:14:53.913	2023-04-07T09:15:24.867
